Detail Page URL,Name,Price,Item condition,Availability,Brand,Category,Age Group,ID,Description,The navigation link,Images,Images URL
"http://www.childplay.com.au/a/games-other/other/vic/clifton-hill/memory-game-find-my-piglet/100133929","Memory Game -Find My Piglet","$24.95","New","Buy online, In-store","Other","Games Other","3+","100133929","Find My Piglet ! makes learning fun , adding an educational element to the traditional memory game as players learn the names of animals and their offspring. \nContains 63 beautifully illustrated cards and a colourful poster. \nGreat educational value. \nRecommended age 3+","Home,Toys,Games &amp; Puzzles,Games,Games Other","100133929_1.jpg,100133929_2.jpg,100133929_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/929/100133929/popup/find_my_piglet_2.jpg?201511242320; http://www.childplay.com.au/dbimages/bike/fn_2/929/100133929/popup/find_my_piglet_3.jpg?201511242320; http://www.childplay.com.au/dbimages/bike/fn_3/929/100133929/popup/find_my_piglet.jpg?201511242320;"
"http://www.childplay.com.au/a/pull-along-toy/janod/vic/clifton-hill/janod-duck-n-roll/100285088","Janod Duck n Roll","$44.95","New","Buy online, In-store","Janod","Pull Along Toy","1+","100285088","A wonderful wooden push along along Duck . Assists children in walking. \nRecommended age +","Home,Toys,Baby Toys,Pull Along","100285088_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/88/100285088/popup/image.jpg?201512071216;"
"http://www.childplay.com.au/a/toy-trains/green-toys/vic/clifton-hill/green-toys-train/100281482","Green Toys Train","$64.95","New","Buy online, In-store","Green Toys","Toy Trains","2+","100281482","Wonderful Green Toys Train. \nMade in the USA from recycled milk jugs . \nExcellent durable quality . \nThree piece blue train set. Versatile for indoor and outdoor use, no metal axles. \nHighly recommended for a first train toy. \nRecommended age 2+","Home,Toys,Constructions &amp; Vehicles,Vehicles,Trains","100281482_1.jpg,100281482_2.jpg,100281482_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/482/100281482/popup/r.jpg?201512061945; http://www.childplay.com.au/dbimages/bike/fn_2/482/100281482/popup/rr.jpg?201512061945; http://www.childplay.com.au/dbimages/bike/fn_3/482/100281482/popup/rrr.jpg?201512061945;"
"http://www.childplay.com.au/a/puppets/folkmanis/vic/clifton-hill/folkmanis-white-bunny-rabbit-puppet/100210320","Folkmanis White Bunny Rabbit Puppet","$27.95","New","Buy online, In-store","Folkmanis","Puppets","3+","100210320","A gorgeous hand puppet soft toy from Folkmanis . Beautiful quality . \nEncourages creative and imaginative play.","Home,Toys,Pretend Play,Puppets","100210320_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/320/100210320/popup/pup1.jpg?201506010955;"
"http://www.childplay.com.au/a/educational-toys/other/vic/clifton-hill/wedgits-starter-set/100018347","Wedgits starter set","$34.95","New","Buy online, In-store","Other","Educational Toys","3+","100018347","Wedgits are fun, challenging, multi dimensional building sets. Wedgits can be nested , stacked ,and wedged together to create hundreds of designs. This open ended building set introduces the spatial world of angles, colour matching and creative free play designing. \nSet includes 15 larger size pieces for toddlers and pre school children . Recommended for age 2 +","Home,Toys,Educational &amp; Books,Educational","100018347_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/347/100018347/popup/wedgits_starter_set.jpg?201512062319;"
"http://www.childplay.com.au/a/numeracy-educational-toys/other/vic/clifton-hill/cuisenaire-wooden-rods/100021283","Cuisenaire Wooden rods","$59.95","New","Buy online, In-store","Other","Numeracy Educational Toys","4+","100021283","Traditional wooden counting rods. \nCuisenaire rods have been used as a mathematical tool for many years. Encourages counting, building and creative play. \n272 wooden rods","Home,Toys,Educational &amp; Books,Educational,Numeracy","100021283_1.jpg,100021283_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/283/100021283/popup/cuisenaire_rods_2.jpg?201502102327; http://www.childplay.com.au/dbimages/bike/fn_2/283/100021283/popup/Cuisenaire-RodsforWeb.jpg?201502102327;"
"http://www.childplay.com.au/a/blocks/grimm-s/vic/clifton-hill/wooden-coloured-rainbow/100206824","Grimm's Wooden Coloured Rainbow","$54.95","New","Buy online, In-store","Grimm&#39;s","Blocks","0 to 12 months","100206824","This Wooden Rainbow is a delight for any child and adult. \nSix pieces in this Rainbow to build and stack, create sculptures, sort the colours and use as tunnels, bridges, fences and small houses. \nEncourages imaginative and creative play. \nMade in Germany. \nColoured with non toxic water based dyes. .\n17cm x 9. 5 cm x 6cm \nRecommended age 0 to adult","Home,Toys,Constructions &amp; Vehicles,Building,Blocks","100206824_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/824/100206824/popup/grimms_rainbow.jpg?201510170745;"
"http://www.childplay.com.au/a/magnetic-building-sets/janod/vic/clifton-hill/magnetic-rocket-small/100083399","Janod Magnetic Rocket - small","$34.95","New","Buy online, In-store","Janod","Magnetic Building Sets","2+","100083399","A beautiful wooden magnetic rocket that children can build. \nBeautiful French design , beautiful quality. \nTop selling item at Childplay. \nMagnetic play is like magic for small children. \nRecommended age 2+","Home,Toys,Constructions &amp; Vehicles,Building,Magnetic","100083399_1.jpg,100083399_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/399/100083399/popup/janod_rocket_3.jpg?201503060955; http://www.childplay.com.au/dbimages/bike/fn_2/399/100083399/popup/janod_rocket_2.jpg?201503060955;"
"http://www.childplay.com.au/a/kids-craft-activity-kit/seedling/vic/clifton-hill/create-your-own-wooden-people/100135122","Seedling Create your own Wooden People","$35.95","New","Buy online, In-store","Seedling","Kids Craft Activity Kit","4+","100135122","A fabulous kit to make six wooden people. Kit includes 6 wooden people, colour pencils,  felt,  fabric , craft glue . \nCreate, create, create","Home,Toys,Art, Music &amp; Creativity,Craft,Activity Kit","100135122_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/122/100135122/popup/Seedling-Create-a-Wooden-People-Family.jpg?201412180014;"
"http://www.childplay.com.au/a/pull-along-toy/bajo/vic/clifton-hill/bajo-pull-along-frog/100133916","Bajo - Pull Along Frog","$39.95","New","Buy online, In-store","Bajo","Pull Along Toy","1+","100133916","A beautiful pull along frog . Fantastic frog up/ down  movement when rolling along. \nRecommended Age 1 +","Home,Toys,Baby Toys,Pull Along","100133916_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/916/100133916/popup/bajo_frog.jpg?201410102233;"
"http://www.childplay.com.au/a/shop-pretend-play-toys/santoys/vic/clifton-hill/wooden-cash-register/100227299","Santoys Wooden Cash register","$49.95","New","Buy online, In-store","Santoys","Shop Pretend Play Toys","3+","100227299","Let's  play shops with this wooden cash register. You can officially calculate your shopping with the calculator . Paper included and opening draw. \nRecommended age 3 +\nSize 18cm x 18 cm X11 cm","Home,Toys,Pretend Play,Shops","100227299_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/299/100227299/popup/oooo.jpg?201509282245;"
"http://www.childplay.com.au/a/kids-bead-sets/hama/vic/clifton-hill/small-bead-kits-star/100055599","Hama Small Bead Kits - Star","$8.95","New","Click &amp; Collect, Buy online","Hama","Kids Bead Sets","5+","100055599","Approx. 450 beads, 1 small star pegboard No. 270-03 and ironing paper.","Home,Toys,Art, Music &amp; Creativity,Craft,Beads","100055599_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/599/100055599/popup/36462_4149.jpg?201407021151;"
"http://www.childplay.com.au/a/games-other/gamewright/vic/clifton-hill/gamewright-forbidden-island/100281473","Gamewright Forbidden Island","$39.95","New","Buy online, In-store","Gamewright","Games Other","10+","100281473","Dare to discover Forbidden Island. \nJoin a team of fearless adventurers on a mission to capture four sacred treasures from the ruins of this perilous paradise. \nYour team will hVe to work together and make some pulse pounding manoeuvres , as the island will sink beneath every step. Race to collect the treasures and make an escapee before you are swallowed into the watery abyss. \nContents - 58 playing cards, 24 island tiles, 6 pawns, 4 treasure figurines, 1 water meter , 1water level marker and rules of play. \nRecommended age 10+\nPresented in a time. \nSize 22cm X 15 cm X 7 cm","Home,Toys,Games &amp; Puzzles,Games,Games Other","100281473_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/473/100281473/popup/f.jpg?201511261003;"
"http://www.childplay.com.au/a/baby-rattles/haba/vic/clifton-hill/haba-clutching-toy/100237411","Haba Clutching Toy","$22.95","New","Buy online, In-store","Haba","Baby Rattles","0 to 12 months","100237411","Haba Kringelring is a wooden rattle encouraging fine motor skills and first clutching of objects. \nLight weight , moveable rings, flexible pieces. \n9cm X1. 5 cm\nRecommended age 6 Months +","Home,Toys,Baby Toys,Rattles and Squeakers","100237411_1.jpg,100237411_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/411/100237411/popup/image.jpg?201508241200; http://www.childplay.com.au/dbimages/bike/fn_2/411/100237411/popup/image.jpg?201508241200;"
"http://www.childplay.com.au/a/science-educational-toys/heebie-jeebies/vic/clifton-hill/clip-circuit-electro-lab/100281707","Heebie Jeebies Clip Circuit Electro Lab","$39.95","New","Buy online, In-store","Heebie Jeebies","Science Educational Toys","7+","100281707","The perfect way to learn about electronics for 7 to 12year olds. \nAll components click together easily . no electronic experience necessary. Graphics on each component show its electronic symbol, to help illustrate how he current travels through the circuit you build. \nIncludes a 32 page illustration manual. \nBox size 27cm X 21cm X 4cm","Home,Toys,Educational &amp; Books,Educational,Science","100281707_1.jpg,100281707_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/707/100281707/popup/image.jpg?201511261301; http://www.childplay.com.au/dbimages/bike/fn_2/707/100281707/popup/cl.jpg?201511261301;"
"http://www.childplay.com.au/a/other-dolls/moulin-roty/vic/clifton-hill/mademoiselle-constance/100195304","Moulin Roty Mademoiselle Constance","$129.95","New","Buy online, In-store","Moulin Roty","Other Dolls","1+","100195304","A delightful French design doll. \nMademoiselle Constance is 48cm tall , wearing a floral dress , patterned legs, floral arms, velour \nhat. \nSoft, cuddly, stylish. \nRecommended age 1 +","Home,Toys,Dolls,Dolls,Other Dolls","100195304_1.jpg,100195304_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/304/100195304/popup/moulin-roty-games-and-early-learning-toys-p_z_4750_A.jpg?201512062338; http://www.childplay.com.au/dbimages/bike/fn_2/304/100195304/popup/48498-moulin-roty-girl-madame-constance-doll-50cm-perm-purple-2_d7001.jpg?201512062338;"
"http://www.childplay.com.au/a/magnetic-building-sets/discoveroo/vic/clifton-hill/magnetic-stacking-helicopter/100230313","Discoveroo Magnetic Stacking Helicopter","$34.95","New","Buy online, In-store","Discoveroo","Magnetic Building Sets","2+","100230313","Brand - Discoveroo\nA wonderful magnetic building item. \nFive pieces for your child to assemble plus hours of open-ended pretend play. The pieces are held together with safe hidden magnets. The felt rotor spins when\nthe wheels turn. \nRecommended age 2 +\nBox size 21cm x 9cm x 14cm","Home,Toys,Constructions &amp; Vehicles,Building,Magnetic","100230313_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/313/100230313/popup/image.jpg?201508202323;"
"http://www.childplay.com.au/a/doll-house-furniture/pintoy/vic/clifton-hill/dolls-bed/100017844","Pintoy Dolls Bed","$99.95","New","Buy online, In-store","Pintoy","Doll House Furniture","3+","100017844","A lovely rocking cradle for your doll. \nCradle includes bedding for a good night sleep.","Home,Toys,Dolls,Doll Accessories,Doll House Furniture","100017844_1.jpg,100017844_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_2/844/100017844/popup/pintoy_rocking_cradle.jpg?201509061340; http://www.childplay.com.au/dbimages/bike/fn_3/844/100017844/popup/pintoy_rock_cradle_2.jpg?201509061340;"
"http://www.childplay.com.au/a/nursery-mobiles/flensted/vic/clifton-hill/flensted-the-happy-frog/100064979","Flensted - the happy frog","$35","New","Click &amp; Collect, Buy online","Flensted","Nursery Mobiles","","100064979","Flensted mobiles are designed to create constant motion and harmonic balance. Movement with imagination and creativity. Mobiles are suspended with wire and thread, 5 frogs revolve independently with the smallest of air movements. \nMaterial cardboard","Home,Nursery,Kids Bedroom,Decor,Mobiles","100064979_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/979/100064979/popup/TheHappyFrog_1.jpg?201409230817;"
"http://www.childplay.com.au/a/stacking-toys/learning-resources/vic/clifton-hill/nesting-gummy-bears/100227315","Learning Resources Nesting Gummy Bears","$44.95","New","Buy online, In-store","Learning Resources","Stacking Toys","2+","100227315","Five colourful nesting Gummy  Bears . 4 two piece bears and 1 small baby bear. \nImprove colour identification, nesting skills,size comparison and hand-eye co-ordination. \nRecommended age 2 +\nBox size 25cm x 25 cm x 11cm","Home,Toys,Baby Toys,Stacking Toys","100227315_1.jpg,100227315_2.jpg,100227315_3.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/315/100227315/popup/image.jpg?201507021520; http://www.childplay.com.au/dbimages/bike/fn_2/315/100227315/popup/gummm.jpg?201507021520; http://www.childplay.com.au/dbimages/bike/fn_3/315/100227315/popup/gum.jpg?201507021520;"
"http://www.childplay.com.au/a/toy-drums-and-percussion/i-m-toy/vic/clifton-hill/i-m-toy-musical-melody-centre/100281070","I'm Toy Musical Melody Centre","$99.95","New","Buy online, In-store","I&#39;m Toy","Toy Drums and Percussion","3+","100281070","A wonderful musical activity centre offering 10 musical instruments.","Home,Toys,Art, Music &amp; Creativity,Musical,Drums and Percussion","100281070_1.jpg,100281070_2.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/70/100281070/popup/j.jpg?201511261000; http://www.childplay.com.au/dbimages/bike/fn_2/70/100281070/popup/jj.jpg?201511261000;"
"http://www.childplay.com.au/a/toy-aircraft/playforever/vic/clifton-hill/blue-mimmo-aeroplane/100239200","Playforever Blue Mimmo Aeroplane","$99.95","New","Click &amp; Collect, Buy online","Playforever","Toy Aircraft","3+","100239200","Measurements: 10. 5 x 10. 5 x 5 inches\n    Material: Injection-molded plastic with rubber parts\n    This Mimmo Aeroplane is a real heirloom toy with a durability that ensures it could be passed on and, yes, be played with forever\n    Not for Children under 3 years of age","Home,Toys,Constructions &amp; Vehicles,Vehicles,Aircraft","100239200_1.jpg","http://www.childplay.com.au/dbimages/bike/fn_large/200/100239200/popup/71QN5vPjanL._SL1500_.jpg?201509041037;"
